trial,model,virtualnode,vnode_init,temperature,constrative coef,gaussian_noise_scale,lr,train_acc,train_loss,val_acc,val_loss,test_acc,macro f1,micro f1minor f1,mad,madgap,micro f1,minor f1
34,GraphSAGE,UnidirectionalVirtualClassNode(),,6.629219677289371,0.0038746037766094,0.001,0.0023517292655108,0.92683131017162,0.2265381067991256,0.7113427649540829,0.0133515913039445,0.7016923465521596,0.6421266649468912,,0.8431574702262878,0.489832729101181,0.6988298637340714,0.5027521094360412
35,GraphSAGE,VirtualClassNode(),,6.90883744834462,0.030815703993133,0.001,0.0028158409657173,0.992465466722478,0.0252561885863542,0.6703896748572847,-0.0002553971135057,0.6602677443798939,0.6045412632009084,,0.7931521534919739,0.5029528141021729,0.6575574201999526,0.4742696094958431
36,GraphSAGE,UnidirectionalVirtualClassNode(),,6.274791365469,0.0796082662913136,1e-06,0.0024197154366476,0.9739640016743408,0.0701996684074401,0.6974435343757757,-0.0080747166648507,0.6874210659257388,0.6288377099428222,,0.8856146931648254,0.4727024137973785,0.6848316411516804,0.4881101128490808
37,GraphSAGE,VirtualClassNode(),,7.801460504858322,0.0047210498835005,1e-05,0.0034522675717367,0.7779824194223525,3.1151371002197266,0.3720526185157607,15.500988960266112,0.36574892649659,0.3233716509531206,,0.6662775874137878,0.4189601540565491,0.3751907957643747,0.2027963214487338
38,GraphSAGE,UnidirectionalVirtualClassNode(),,8.226037066589736,0.0123266167888047,0.0001,0.0015507459061742,0.9758894935119296,0.072523333132267,0.7009183420203524,0.0027048459742218,0.6898206617832786,0.6305586223830102,,0.8770304322242737,0.4786251485347748,0.6872759083836874,0.4978221657722999
39,GraphSAGE,VirtualClassNode(),,7.186576784372337,0.0013744630126133,0.001,0.0025622857765593,0.6473838426119716,13.49696159362793,0.3596425912137007,19.13738441467285,0.3516039403889871,0.2897862423448029,,0.6067882180213928,0.3758707642555237,0.3219073807113043,0.2018127035279694
40,GraphSAGE,UnidirectionalVirtualClassNode(),,6.154572581376044,0.0001140892221224,1e-06,0.0021620549680455,0.9815822519882796,0.0599614344537258,0.6939687267311988,0.0005869654705747,0.6846425865117454,0.6259605302355392,,0.8201280832290649,0.4477876722812652,0.6823566626074189,0.4920646316507239
41,GraphSAGE,UnidirectionalVirtualClassNode(),,9.321192073218986,0.0031366795833139,0.001,0.0018157868075825,0.8935956467141063,0.3265333771705627,0.7088607594936709,0.0384166538715362,0.6984086890628947,0.6397491268726956,,0.8091272115707397,0.4801927804946899,0.695306896271548,0.4994088597383974
42,GraphSAGE,UnidirectionalVirtualClassNode(),,9.49082714754602,0.0006164851849108,0.001,0.0016120020210675,0.9195479280033488,0.2455029189586639,0.7081161578555473,0.0147186107933521,0.6987875726193483,0.6387152452192518,,0.8181406855583191,0.4839824438095093,0.6962539291265746,0.4858547000739044
43,GraphSAGE,UnidirectionalVirtualClassNode(),,9.384242058661227,0.0039288585101778,0.001,0.001322902549542,0.8863122645458351,0.357105016708374,0.7063787540332589,0.0514191314578056,0.6965142712806264,0.6332305202569941,,0.7925572991371155,0.4746002852916717,0.6935182365390125,0.4803146226450946
44,GraphSAGE,UnidirectionalVirtualClassNode(),,8.46872538016058,0.0015969648699964,0.0001,0.0020110741062345,0.9753034742570112,0.0801090374588966,0.6994291387441053,0.0033285873942077,0.6895680727456428,0.6292980430738621,,0.8340771794319153,0.4642073810100555,0.6869081817975049,0.4784765825658098
45,GraphSAGE,VirtualClassNode(),,7.997425219681553,0.0088570503266323,0.001,0.0019146193828412,0.9609878610297196,0.1203710064291954,0.679324894514768,0.0368213132023811,0.6698661278100531,0.6140941560050113,,0.7986622452735901,0.5203036069869995,0.6666785895943786,0.4950436395214263
46,GraphSAGE,UnidirectionalVirtualClassNode(),,6.599222190749646,0.0010752020285397,0.001,0.0017059883341759,0.9243197990791124,0.2320829033851623,0.7093571605857533,0.0126586612313985,0.700176812326345,0.6387613508601999,,0.819688081741333,0.482117086648941,0.6974695861936883,0.4850533719841277
47,GraphSAGE,UnidirectionalVirtualClassNode(),,9.94873079404745,0.003151700019732,0.0,0.0012972412091553,0.9744663038928422,0.0786854699254036,0.6964507321916108,0.0047225961461663,0.6869158878504673,0.6231160265279863,,0.8221511840820312,0.4569123983383178,0.6846377896233259,0.4739398068927155
48,GraphSAGE,UnidirectionalVirtualClassNode(),,9.281037965584693,0.0004811520997665,1e-05,0.0021264363544235,0.9806613645876936,0.0581554435193538,0.696698932737652,0.0009873668896034,0.68615812073756,0.6261718203197334,,0.819911777973175,0.4490294754505157,0.6832804957701748,0.4823782038924598
49,GraphSAGE,UnidirectionalVirtualClassNode(),,7.282282595950644,0.0066137278347956,0.001,0.0026991839507816,0.9251569694432816,0.226671427488327,0.7098535616778356,0.010761272162199,0.6976509219499873,0.6368726644226947,,0.8554428815841675,0.490086168050766,0.6947822006359422,0.4818802058688817
50,GraphSAGE,VirtualClassNode(),,5.5149853257261565,0.017652113188362,0.001,0.0026408692962252,0.9833403097530348,0.0567038729786872,0.6721270786795731,0.0106281135231256,0.664561758019702,0.6083484897501213,,0.7963213324546814,0.5077368021011353,0.6622010083978491,0.4924058204332692
51,GraphSAGE,UnidirectionalVirtualClassNode(),,7.363320560182281,0.0061228784174627,0.001,0.0031727417444621,0.9331100879028882,0.2031610757112503,0.7150657731447009,0.0098399957641959,0.7027027027027027,0.6395597975641136,,0.8086839914321899,0.4666838645935058,0.6992324354785873,0.4766141569038529
52,GraphSAGE,UnidirectionalVirtualClassNode(),,7.301587033298276,0.0067506186098922,0.001,0.0033599005122222,0.937881958978652,0.195049911737442,0.7125837676842889,0.0079559981822967,0.7032078807779742,0.6427766934842861,,0.825546383857727,0.4720021784305572,0.6998605794621727,0.4940613079241953
53,GraphSAGE,UnidirectionalVirtualClassNode(),,7.376890500285088,0.0071877549557926,0.001,0.0032170947346828,0.5657597321054835,6.970748901367188,0.5914619012161827,4.021096706390381,0.5851225056832533,0.5068804377019664,,0.7835561037063599,0.4574596881866455,0.5850940223903992,0.3204438740729217
54,GraphSAGE,UnidirectionalVirtualClassNode(),,6.782828562976922,0.0048967511187878,0.001,0.0039166570749364,0.9148597739640016,0.2559040784835815,0.7096053611317945,0.0144479321315884,0.6992927506946198,0.6396627800174771,,0.8229209184646606,0.4774454236030578,0.6962204100313236,0.4926478212207431
55,GraphSAGE,UnidirectionalVirtualClassNode(),,6.506026888955109,0.0058396937126221,0.01,0.0035708423132909,0.3833403097530347,4.197081565856934,0.5423181931000248,2.8979201316833496,0.5342258145996464,0.4627608964716451,,0.684451162815094,0.47705739736557,0.5262291317369899,0.3368682190739051
56,GraphSAGE,UnidirectionalVirtualClassNode(),,5.708607330227123,0.0241535900273134,0.001,0.0041933915105808,0.9177061532021766,0.2467612475156784,0.7113427649540829,0.0099467802792787,0.7016923465521596,0.641975998201947,,0.8930203914642334,0.5129584074020386,0.6990228583476669,0.4894353284886509
57,GraphSAGE,UnidirectionalVirtualClassNode(),,5.535665631263471,0.0294056181137893,0.0001,0.0041868413524191,0.9785684386772708,0.0524624437093734,0.6999255398361877,-0.0089650256559252,0.6917150795655469,0.6297414442059028,,0.9043608903884888,0.4761107265949249,0.6890700120008597,0.4691879852681375
58,GraphSAGE,UnidirectionalVirtualClassNode(),,5.8521312182325005,0.0162320328796018,0.001,0.0046672343897738,0.5421515278359146,15.440425872802734,0.2347977165549764,65.55927276611328,0.2333922707754483,0.1856879586757945,,0.4277943074703216,0.2400006502866745,0.217841710926608,0.1734733610118818
59,GraphSAGE,UnidirectionalVirtualClassNode(),,7.150078857753623,0.009175314991321,0.001,0.0032253125236458,0.631059020510674,2.6439175605773926,0.6170265574584264,1.4809868335723877,0.6098762313715584,0.5283715561158174,,0.6703232526779175,0.3882024884223938,0.603854605185543,0.3281699334376101
60,GraphSAGE,UnidirectionalVirtualClassNode(),,7.672174588146975,0.0889506503339824,0.0,0.0029800302085565,0.9822519882796148,-0.0100790066644549,0.6937205261851576,-0.0665066018700599,0.6859055316999242,0.6252845592906167,,0.9819899201393129,0.4954701066017151,0.683730414964144,0.4656732961753384
61,GraphSAGE,UnidirectionalVirtualClassNode(),,6.821070432857376,0.0053763466435738,0.001,0.0039574241906665,0.8911678526580159,0.3427371084690094,0.705385951849094,0.0466094724833965,0.6979035109876232,0.6370554398932639,,0.8167979121208191,0.485996663570404,0.6944659833694482,0.486075227386249
62,GraphSAGE,UnidirectionalVirtualClassNode(),,6.40380036179026,0.0217577760553435,0.001,0.0038281707822082,0.939053997488489,0.1728839874267578,0.7088607594936709,0.0019477833993732,0.7006819904016166,0.6413185660996865,,0.8819790482521057,0.5008631944656372,0.6983231127803405,0.4786824740215134
63,GraphSAGE,UnidirectionalVirtualClassNode(),,4.967314317577465,0.0209469082010499,0.001,0.0026976819809737,0.8994558392632901,0.3061748743057251,0.7093571605857533,0.0232353135943412,0.7016923465521596,0.6423945330709624,,0.8944094181060791,0.5131202340126038,0.6992511461474569,0.5012766194834811
64,GraphSAGE,UnidirectionalVirtualClassNode(),,6.569987463649486,0.0138216479403308,0.001,0.0036288136927196,0.9449141900376726,0.1657887250185012,0.7165549764209481,0.0033206804655492,0.7032078807779742,0.64417008036797,,0.8637041449546814,0.4835078120231628,0.7000640185143816,0.4879573170835838
65,GraphSAGE,UnidirectionalVirtualClassNode(),,6.596578974426791,0.0376880316567856,0.001,0.0037016905995955,0.7867727082461281,1.6290136575698853,0.62397617274758,1.461132287979126,0.619095731245264,0.5560217709473264,,0.7331441044807434,0.4315641522407532,0.6288787175998669,0.4301669480166785
66,GraphSAGE,UnidirectionalVirtualClassNode(),,6.420207881891401,0.0533429063747398,0.001,0.0045102810728512,0.8958560066973629,0.3282016515731811,0.7091089600397121,0.0110874343663454,0.7006819904016166,0.6394382843649665,,0.920195698738098,0.5279742479324341,0.6979036144006837,0.4888238578758943
67,GraphSAGE,UnidirectionalVirtualClassNode(),,5.902788169331182,0.0255591904626581,1e-06,0.0033682699151695,0.976642946839682,0.071379117667675,0.6907421196326632,-0.0043254536576569,0.68615812073756,0.6258785998622981,,0.9130041599273682,0.4855611324310303,0.6835591789252349,0.4558107996762637
68,GraphSAGE,UnidirectionalVirtualClassNode(),,7.536003737198352,0.0119398457174498,0.01,0.0056612427914252,0.3040602762662202,6.353633880615234,0.4924298833457433,5.212565898895264,0.4821924728466784,0.4014425771070926,,0.7872767448425293,0.5583374500274658,0.471689959570804,0.2288047421103363
69,GraphSAGE,UnidirectionalVirtualClassNode(),,6.997918705785764,0.014097947686771,0.001,0.0030716231785397,0.8632063624947677,0.4330398142337799,0.7096053611317945,0.0660274624824523,0.698029805506441,0.6359980424056285,,0.8499609231948853,0.502110481262207,0.6954760171114114,0.4774631839654952
70,GraphSAGE,VirtualClassNode(),,6.258330099845393,0.0193472528637518,0.001,0.0039335219777696,0.6361657597321054,12.212984085083008,0.2469595433109953,54.79188537597656,0.2436221267996969,0.2083562339898885,,0.5538629293441772,0.3612212538719177,0.2501819126147219,0.0928343293359343
71,GraphSAGE,UnidirectionalVirtualClassNode(),,7.957236653203582,0.0082930404041873,0.001,0.0029495193704307,0.9338635412306404,0.2074600309133529,0.7096053611317945,0.0079523352906107,0.6992927506946198,0.6396753859679538,,0.8541786670684814,0.4886636435985565,0.6967085415967308,0.4871441049930167
72,GraphSAGE,UnidirectionalVirtualClassNode(),,7.306755342374931,0.0037411457012013,0.001,0.003292236269381,0.9125994139807452,0.2602786123752594,0.7071233556713825,0.0149943307042121,0.6987875726193483,0.6393153403443518,,0.8122876882553101,0.4762709140777588,0.6957760404621444,0.4922445568589383
73,GraphSAGE,UnidirectionalVirtualClassNode(),,6.791155215599438,0.0074101734981524,0.001,0.0024036708606421,0.9020510673922144,0.3033351600170135,0.7091089600397121,0.0293554309755563,0.6999242232887093,0.6431627497988575,,0.8391622304916382,0.489484578371048,0.697413762443747,0.5084536738087329
74,GraphSAGE,UnidirectionalVirtualClassNode(),,6.717504817956261,0.011466760819108,1e-05,0.0036561726001462,0.9850146504813728,0.04350046813488,0.697939935467858,-0.001552197150886,0.6898206617832786,0.6287731131120957,,0.8981464505195618,0.4705861210823059,0.6869332189573258,0.4628468950925608
75,GraphSAGE,UnidirectionalVirtualClassNode(),,7.027174101613868,0.003000589710147,0.001,0.0022933892406252,0.8771033905399749,0.3807540237903595,0.7118391660461653,0.0487609282135963,0.7010608739580703,0.6375816674258212,,0.8130748271942139,0.479744404554367,0.6982265910955768,0.4804462509946667
76,GraphSAGE,UnidirectionalVirtualClassNode(),,6.104098561377512,0.015835289828755,0.001,0.0024843083121825,0.8705734616994558,0.3938907980918884,0.705385951849094,0.0709140077233314,0.6972720383935337,0.6382686983556084,,0.8663432598114014,0.512163519859314,0.6953706806738652,0.5008217803591118
77,GraphSAGE,UnidirectionalVirtualClassNode(),,6.506206012328502,0.0081195922053066,0.001,0.0043735114446478,0.4283800753453328,20.57991981506348,0.3752792256142963,20.00044250488281,0.3699166456175802,0.3348991783181692,,0.6696796417236328,0.4042220115661621,0.3799990944227408,0.2309954434207876
78,GraphSAGE,UnidirectionalVirtualClassNode(),,7.653918771167534,0.0021441639808922,0.001,0.0031413378790578,0.5861029719547928,4.018802165985107,0.6229833705634152,2.098660945892334,0.6127810053043697,0.534068268673092,,0.8425953984260559,0.473438948392868,0.6108459616572163,0.3660479167972693
79,GraphSAGE,UnidirectionalVirtualClassNode(),,5.885437769288928,0.0041700930322437,0.0001,0.0028663009844642,0.9823357053160318,0.0576342456042766,0.6947133283693224,0.0032157422974705,0.6895680727456428,0.6295721815125255,,0.8652024269104004,0.4664533138275146,0.6871738757338953,0.4842205445982353
80,GraphSAGE,UnidirectionalVirtualClassNode(),,8.140427866426444,0.0105927386643683,0.0,0.0048420078653614,0.9876098786102973,0.0360733680427074,0.7011665425663937,-0.0012384051224216,0.6914624905279111,0.631266594690029,,0.8785664439201355,0.4601726233959198,0.6885300933762787,0.4795879125164614
81,GraphSAGE,UnidirectionalVirtualClassNode(),,7.3069632924319645,0.0063432310353046,0.001,0.0026913550965449,0.9275010464629552,0.2299162298440933,0.7105981633159593,0.0130328871309757,0.699166456175802,0.6377769628611141,,0.8334006071090698,0.481209397315979,0.6958822717642944,0.4914167315530788
82,GraphSAGE,UnidirectionalVirtualClassNode(),,6.919222691236246,0.0052982591447548,0.001,0.004203688941617,0.511762243616576,9.68475341796875,0.3472325639116406,22.63427352905273,0.3459206870421824,0.2640363331890721,,0.4247061014175415,0.2353492528200149,0.3071335072518651,0.1198453312179082
83,GraphSAGE,UnidirectionalVirtualClassNode(),,7.184172501266896,0.0065410418655244,0.001,0.0023014689938805,0.8909167015487651,0.3405483067035675,0.7115909655001241,0.0355018898844718,0.700176812326345,0.6419032624915617,,0.8276508450508118,0.4834751188755035,0.6978617591907497,0.4967732743746216
84,GraphSAGE,UnidirectionalVirtualClassNode(),,7.840447460159559,0.0219101765772634,0.001,0.0027767335127254,0.9394725826705734,0.1852966845035553,0.7120873665922065,0.0040555698797106,0.7032078807779742,0.6435856105081937,,0.8687185049057007,0.4912791848182678,0.7005270569202932,0.4931398323648555
85,GraphSAGE,UnidirectionalVirtualClassNode(),,8.436909318063737,0.0232755587978497,0.001,0.0035530010106681,0.4126412724989535,18.984663009643555,0.3646066021345246,23.39832305908203,0.3580449608486992,0.2710129396204658,,0.7136908769607544,0.4052288830280304,0.3490590978579532,0.1445536126652544
86,GraphSAGE,VirtualClassNode(),,7.438789669787152,0.0321352468667438,1e-06,0.0024707975065823,0.9914608622854753,0.0193990226835012,0.6736162819558204,-0.0059330053627491,0.6617832786057085,0.6088297478048527,,0.8428516387939453,0.5229353308677673,0.6599916659973413,0.5042546480515413
87,GraphSAGE,UnidirectionalVirtualClassNode(),,6.284222753020043,0.0146307026614088,0.001,0.0033528019424674,0.8926747593135202,0.3717097342014313,0.7068751551253413,0.03491872549057,0.6999242232887093,0.6407972177333422,,0.8593512773513794,0.4891612231731415,0.6974953441334851,0.4947478388251239
88,GraphSAGE,UnidirectionalVirtualClassNode(),,7.915195811651322,0.0470588737900203,0.001,0.0029111997672149,0.926663876098786,0.2076122164726257,0.7110945644080418,0.0007138981600292,0.7010608739580703,0.6388680956610843,,0.8873955607414246,0.503326952457428,0.6980306707814604,0.4941977987330779
89,GraphSAGE,UnidirectionalVirtualClassNode(),,9.724279456358012,0.0193278547216466,1e-05,0.0038747165885787,0.9866889912097112,0.0387064665555954,0.699180938198064,-0.0035031922161579,0.6899469563020965,0.6288476719754789,,0.8836459517478943,0.4651713669300079,0.6869517735029016,0.471753690405728
90,GraphSAGE,UnidirectionalVirtualClassNode(),,6.756266760142872,0.0097480821764396,0.01,0.0034581263925439,0.46856425282545,2.348405838012696,0.6051129312484488,1.8415589332580569,0.5966153068956808,0.5255503846768274,,0.6263896822929382,0.4280741810798645,0.5915094117702299,0.3916736102816639
91,GraphSAGE,UnidirectionalVirtualClassNode(),,8.304332807431596,0.0025746114251663,0.001,0.0027471414238025,0.9017161992465468,0.3068024814128876,0.7086125589476296,0.0236305650323629,0.6975246274311695,0.6362529133811695,,0.8055199384689331,0.470492422580719,0.6951935695361762,0.4764243786121694
92,GraphSAGE,UnidirectionalVirtualClassNode(),,7.564380580706943,0.0069272912887671,0.001,0.0031118401891471,0.9312683131017162,0.2111158072948455,0.7123355671382477,0.0118230581283569,0.7016923465521596,0.6384645750467494,,0.8139610290527344,0.4715811610221863,0.698099884427576,0.4751210276883936
93,GraphSAGE,UnidirectionalVirtualClassNode(),,7.123625865743825,0.0042725936652333,0.001,0.0025185477798845,0.9072415236500628,0.2876700460910797,0.7120873665922065,0.020917885005474,0.7015660520333418,0.6406576813374503,,0.8322752118110657,0.4882817566394806,0.6982229318266377,0.4981197261020696
